variant_id,question,answer
1986-11::1986_prompt01_s01,"Let the polynomial \(P(x)=(1-x+x^2-x^3+\cdots+(-1)^{29}x^{29})^3\). When \(P(x)\) is written in the form \(a_0+a_1y+a_2y^2+\cdots\), where \(y=x+1\), find the value of \(a_2\).",27992250
1986-11::1986_prompt01_s02,"Let the polynomial \(P(x) = (1-x+x^2-x^3+\cdots+(-1)^{19}x^{19})^4\). When \(P(x)\) is written in the form \(a_0+a_1y+a_2y^2+\cdots\), where \(y=x+1\), find the value of \(a_2\).",123120000
1986-11::1986_prompt01_s03,"Let the polynomial $P(x)=(1-x+x^2-x^3+\cdots+(-1)^{13}x^{13})^5$. When $P(x)$ is written in the form $a_0+a_1y+a_2y^2+\cdots$, where $y=x+1$, find the value of $a_2$.",297147760
1986-11::1986_prompt01_s04,"Let the polynomial $P(x)=(1-x+x^2-x^3+\cdots+(-1)^{37}x^{37})^3$. When $P(x)$ is written in the form $a_0+a_1y+a_2y^2+\cdots$, where $y=x+1$, find the value of $a_2$.",92884578
1986-11::1986_prompt01_s05,"Let the polynomial \[P(x)=(1-x+x^2-x^3+\cdots+(-1)^{11}x^{11})^3.\] When \(P(x)\) is written in the form \(a_0+a_1y+a_2y^2+\cdots\), where \(y=x+1\), find the value of \(a_2\).",251856
1986-12::1986_prompt03_s01,Let $A$ be an arithmetic progression of 17 terms with first term 4 and common difference 5. Let $S$ be a subset of $A$ with the property that no two disjoint subsets of $S$ have the same sum. What is the maximum possible sum of the elements in such a set $S$?,369
1986-12::1986_prompt03_s02,Let $A$ be an arithmetic progression of 15 terms with first term 1 and common difference 3. Let $S$ be a subset of $A$ with the property that no two disjoint subsets of $S$ have the same sum. What is the maximum possible sum of the elements in such a set $S$?,177
1986-12::1986_prompt03_s04,Let $A$ be an arithmetic progression of 16 terms with first term 1 and common difference 2. Let $S$ be a subset of $A$ with the property that no two disjoint subsets of $S$ have the same sum. What is the maximum possible sum of the elements in such a set $S$?,132
1986-12::1986_prompt15_s01,"In a vector-sum game, a player chooses a set $S$ of vectors $(x,y)$ where $x$ and $y$ are integers from $1$ to $2$. A chosen set $S$ is valid if for any two disjoint, non-empty subsets of $S$, the sum of the vectors in one subset never equals the sum of the vectors in the other. The score of a valid set is the sum of all the $x$ and $y$ coordinates of its vectors, i.e., $\sum_{(x,y) \in S} (x+y)$. What is the highest possible score a player can achieve?",10
1986-12::1986_prompt15_s02,"In a vector-sum game, a player chooses a set $S$ of vectors $(x,y)$ where $x$ and $y$ are integers from $1$ to $2$. A chosen set $S$ is valid if for any two disjoint, non-empty subsets of $S$, the sum of the vectors in one subset never equals the sum of the vectors in the other. The score of a valid set is the sum of all the $x$ and $y$ coordinates of its vectors, i.e., $\sum_{(x,y) \in S} (x+y)$. What is the highest possible score a player can achieve?",10
1986-13::1986_prompt01_s01,"In a line of 17 students, each student is from one of 4 different schools. For any two schools (not necessarily distinct), say School A and School B, we can count the number of times a student from School A is immediately followed by a student from School B in the line. Let's denote the schools by integers $1, 2, \dots, 4$. We are given that the number of adjacent pairs of a student from School $i$ followed by a student from School $j$ is given by the entry $C_{{ij}}$ of the following matrix $C$:

$C = \begin{{pmatrix}}
3 & 1 & 2 & 1 \\ 1 & 0 & 1 & 0 \\ 3 & 0 & 2 & 0 \\ 1 & 1 & 0 & 0
\end{{pmatrix}}$

How many different sequences of students are possible?",10080
1986-13::1986_prompt01_s02,"In a line of 13 students, each student is from one of 4 different schools. For any two schools (not necessarily distinct), say School A and School B, count the number of times a student from School A is immediately followed by a student from School B in the line. Label the schools by integers $1,2,3,4$, and let $C_{ij}$ denote that count. Suppose

$C=\begin{pmatrix}
0&1&1&0\\
1&2&0&2\\
1&0&1&1\\
0&1&1&0
\end{pmatrix}.$

How many different sequences of school labels are possible?",168
1986-13::1986_prompt01_s03,"In a line of 13 students, each student is from one of 3 different schools. For any two schools (not necessarily distinct), say School A and School B, we count the number of times a student from School A is immediately followed by a student from School B in the line. Denote the schools by integers $1,2,3$. We are given that the number of adjacent pairs of a student from School $i$ followed by a student from School $j$ is the entry $C_{ij}$ of the matrix

$C=\begin{pmatrix}
2 & 1 & 2 \\ 2 & 2 & 0 \\ 1 & 0 & 2
\end{pmatrix}.$

How many different school-label sequences are possible?",108
1986-13::1986_prompt01_s04,"In a line of 12 students, each student is from one of 4 different schools. For any two schools (not necessarily distinct), say School A and School B, we can count the number of times a student from School A is immediately followed by a student from School B in the line. Let's denote the schools by integers $1, 2, \dots, 4$. We are given that the number of adjacent pairs of a student from School $i$ followed by a student from School $j$ is given by the entry $C_{ij}$ of the following matrix $C$:

$C = \begin{pmatrix}
1 & 0 & 1 & 1 \\
0 & 0 & 2 & 0 \\
1 & 3 & 1 & 0 \\
0 & 0 & 1 & 0
\end{pmatrix}$

How many different sequences of students are possible?",48
1986-13::1986_prompt08_s05,"In a math contest, questions are of 10 types: A, B, C, D, E, F, G, H, I, J. A contestant, Alice, attempted a sequence of question types. For any ordered pair of types (X,Y) (where X and Y are not necessarily distinct), let N(X,Y) be the number of times Alice finished a question of type X and immediately started a question of type Y. The complete set of nonzero counts is: N(A,B)=1; N(B,B)=4, N(B,C)=1; N(C,B)=1, N(C,C)=4, N(C,D)=1; N(D,C)=1, N(D,D)=4, N(D,E)=1; N(E,D)=1, N(E,E)=4, N(E,F)=1; N(F,E)=1, N(F,F)=4, N(F,G)=1; N(G,F)=1, N(G,G)=4, N(G,H)=1; N(H,G)=1, N(H,H)=6, N(H,I)=1; N(I,H)=1, N(I,I)=6, N(I,J)=1; N(J,I)=1. All other N(X,Y) are zero. How many different sequences of question types could Alice have attempted?",765625
1986-14::1986_fallback_s01,"In the 1986 AIME, contestants faced: The shortest distances between an interior diagonal of a rectangular parallelepiped , $P$ , and the edges it does not meet are $2\sqrt{5}$ , $\frac{30}{\sqrt{13}}$ , and $\frac{15}{\sqrt{10}}$ . Determine the volume of $P$ .",750
1986-14::1986_fallback_s02,"Rephrased challenge inspired by the 1986 AIME problem: The shortest distances between an interior diagonal of a rectangular parallelepiped , $P$ , and the edges it does not meet are $2\sqrt{5}$ , $\frac{30}{\sqrt{13}}$ , and $\frac{15}{\sqrt{10}}$ . Determine the volume of $P$ .",750
1986-14::1986_fallback_s03,"Consider this AIME-style task: The shortest distances between an interior diagonal of a rectangular parallelepiped , $P$ , and the edges it does not meet are $2\sqrt{5}$ , $\frac{30}{\sqrt{13}}$ , and $\frac{15}{\sqrt{10}}$ . Determine the volume of $P$ .",750
1986-14::1986_fallback_s04,"Alternate wording of the seed problem: The shortest distances between an interior diagonal of a rectangular parallelepiped , $P$ , and the edges it does not meet are $2\sqrt{5}$ , $\frac{30}{\sqrt{13}}$ , and $\frac{15}{\sqrt{10}}$ . Determine the volume of $P$ .",750
1986-14::1986_fallback_s05,"Restatement for clarity: The shortest distances between an interior diagonal of a rectangular parallelepiped , $P$ , and the edges it does not meet are $2\sqrt{5}$ , $\frac{30}{\sqrt{13}}$ , and $\frac{15}{\sqrt{10}}$ . Determine the volume of $P$ .",750
1986-15::1986_prompt04_s01,"Let $\triangle ABC$ be a triangle in the $xy$-plane with a right angle at vertex $C$. The length of the hypotenuse $AB$ is given as $33$. The median from vertex $A$ to side $BC$ lies on the line with equation $2x + 3y - 6 = 0$, and the median from vertex $B$ to side $AC$ lies on the line with equation $x + 3y + 4 = 0$. Determine the area of $\triangle ABC$.",99
1986-15::1986_prompt04_s04,"Let $\triangle ABC$ be a triangle in the $xy$-plane with a right angle at vertex $C$. The length of the hypotenuse $AB$ is given as $90$. The median from vertex $A$ to side $BC$ lies on the line with equation $x - y - 2 = 0$, and the median from vertex $B$ to side $AC$ lies on the line with equation $2x - 3y - 3 = 0$. Determine the area of $\triangle ABC$.",540
1986-15::1986_prompt05_s01,"In a right triangle $ABC$ with the right angle at vertex $C$, the median from vertex $A$ lies on the line with equation $-1x + -1y + 5 = 0$, and the median from vertex $B$ lies on the line $-3x + -1y + -2 = 0$. The length of the hypotenuse $AB$ is $93$. It is known that there are four distinct possible locations for vertex $C$. These four points form the vertices of a quadrilateral. Find the sum of the coordinates of the centroid of this quadrilateral.",5
1986-15::1986_prompt05_s02,"In a right triangle $ABC$ with the right angle at vertex $C$, the median from vertex $A$ lies on the line $-x+y+3=0$, and the median from vertex $B$ lies on the line $4x-y-4=0$. The length of the hypotenuse $AB$ is $36$. It is known that there are four distinct possible locations for vertex $C$; these four points form the vertices of a quadrilateral. Find the sum of the coordinates of the centroid of this quadrilateral, expressed as a decimal rounded to 11 decimal places.",-2.33333333333
1986-15::1986_prompt05_s03,"In a right triangle $ABC$ with the right angle at vertex $C$, the median from vertex $A$ lies on the line with equation $-3x + 1y + -5 = 0$, and the median from vertex $B$ lies on the line $1x + -1y + 4 = 0$. The length of the hypotenuse $AB$ is $21$. It is known that there are four distinct possible locations for vertex $C$. These four points form the vertices of a quadrilateral. Find the sum of the coordinates of the centroid of this quadrilateral.",3
1986-1::1986_prompt01_s01,"Let $n=4$ be a positive even integer. Consider the following system of equations in non-negative real variables $x$ and $y$:
\[
\begin{cases}
\sqrt[n]{x}+\sqrt[n]{y}=6 \\
x+y=272
\end{cases}
\]
Let $S$ be the set of all possible values of $x$. Find the sum of the elements in $S$. If $S$ is empty, the sum is $0$.",272
1986-1::1986_prompt01_s02,"Let $n=4$ be a positive even integer. Consider the following system of equations in nonnegative real variables $x$ and $y$:
\[
\begin{cases}
\sqrt[n]{x}+\sqrt[n]{y}=4,\\
x+y=29.
\end{cases}
\]
Let $S$ be the set of all possible values of $x$. Find the sum of the elements in $S$. If $S$ is empty, the sum is $0$.",0
1986-1::1986_prompt01_s03,"Let \(n=4\) be a positive even integer. Consider the following system of equations in non-negative real variables \(x\) and \(y\):
\[
\begin{cases}
\sqrt[n]{x}+\sqrt[n]{y}=8\\
x+y=2402
\end{cases}
\]
Let \(S\) be the set of all possible values of \(x\). Find the sum of the elements in \(S\). If \(S\) is empty, the sum is 0.",2402
1986-1::1986_prompt01_s04,"Consider the following system of equations in nonnegative real variables $x$ and $y$:
\[
\begin{cases}
\sqrt[4]{x}+\sqrt[4]{y}=10,\\
x+y=2482.
\end{cases}
\]
Let $S$ be the set of all possible values of $x$. Find the sum of the elements of $S$. If $S$ is empty, the sum is $0$.",2482
1986-1::1986_prompt01_s05,"Let $n=4$ be a positive even integer. Consider the following system of equations in nonnegative real variables $x$ and $y$:
\[
\begin{cases}
\sqrt[4]{x}+\sqrt[4]{y}=8,\\
x+y=479.
\end{cases}
\]
Let $S$ be the set of all possible values of $x$. Find the sum of the elements in $S$. If $S$ is empty, the sum is $0$.",0
1986-2::1986_prompt01_s01,"The multiset of the six squared edge lengths of a tetrahedron is given by $\{6,6,12,12,12,12\}$. Let $V$ be the volume of the tetrahedron. Compute the value of $288V^2$.",2592
1986-2::1986_prompt01_s03,"The multiset of the six squared edge lengths of a tetrahedron is \(\{13,13,29,29,34,34\}\), with the equal values occurring on opposite edges. Let \(V\) be the volume of the tetrahedron. Compute \(288V^2\).",28800
1986-2::1986_prompt01_s04,"The multiset of the six squared edge lengths of a tetrahedron is given by $\{33,33,45,45,48,48\}$, with opposite edges having equal lengths. Let $V$ be the volume of the tetrahedron. Compute the value of $288V^2$.",259200
1986-2::1986_prompt01_s05,"The multiset of the six squared edge lengths of a tetrahedron is \(\{6,6,10,10,12,12\}\), with opposite edges having equal lengths. Let \(V\) be the volume of the tetrahedron. Compute \(288V^2\).",2048
1986-2::1986_prompt02_s01,"Let $a, b, c$ be positive real numbers that satisfy the equations:
\begin{align*} a+b+c &= 36 \\ a^2+b^2+c^2 &= 560 \end{align*}
Let the two products $P_H$ and $P_E$ be defined as
\begin{align*} P_H &= (\sqrt{a}+\sqrt{b}+\sqrt{c})(\sqrt{a}+\sqrt{b}-\sqrt{c})(\sqrt{a}-\sqrt{b}+\sqrt{c})(-\sqrt{a}+\sqrt{b}+\sqrt{c}) \\ P_E &= (\sqrt{a}+\sqrt{b}+\sqrt{c})(\sqrt{a}-\sqrt{b}-\sqrt{c})(-\sqrt{a}+\sqrt{b}-\sqrt{c})(-\sqrt{a}-\sqrt{b}+\sqrt{c}) \end{align*}
What is the value of $P_H - P_E$?",352
1986-3::1986_prompt03_s01,"Suppose $x, y,$ and $z$ are real numbers such that $\tan x, \tan y,$ and $\tan z$ are distinct. Given the following relationships:
\[ \sum_{\text{cyc}} \tan x = -5 \]
\[ \sum_{\text{cyc}} \tan^2 x = 15 \]
\[ \sum_{\text{cyc}} \cot x = -5 \]
Find the value of $\tan(x+y+z)$.",1
1986-3::1986_prompt03_s02,"Suppose $x, y,$ and $z$ are real numbers such that $\tan x, \tan y,$ and $\tan z$ are distinct. Given the following relationships:
\[ \sum_{\text{cyc}} \tan x = 5 \]
\[ \sum_{\text{cyc}} \tan^2 x = 17 \]
\[ \sum_{\text{cyc}} \cot x = -4 \]
Find the value of $\tan(x+y+z)$.",-2
1986-3::1986_prompt03_s03,"Suppose $x, y,$ and $z$ are real numbers such that $\tan x, \tan y,$ and $\tan z$ are distinct. Given the following relationships:
\[ \sum_{\text{cyc}} \tan x = 10 \]
\[ \sum_{\text{cyc}} \tan^2 x = 124 \]
\[ \sum_{\text{cyc}} \cot x = 4 \]
Find the value of $\tan(x+y+z)$.",1
1986-3::1986_prompt03_s04,"Suppose $x, y,$ and $z$ are real numbers such that $\tan x, \tan y,$ and $\tan z$ are distinct. Given the following relationships:
\[ \sum_{\text{cyc}} \tan x = -11 \]
\[ \sum_{\text{cyc}} \tan^2 x = 129 \]
\[ \sum_{\text{cyc}} \cot x = -1 \]
Find the value of $\tan(x+y+z)$.",-3
1986-3::1986_prompt03_s05,"Suppose $x, y,$ and $z$ are real numbers such that $\tan x, \tan y,$ and $\tan z$ are distinct. Given the following relationships:
\[ \sum_{\text{cyc}} \tan x = 11 \]
\[ \sum_{\text{cyc}} \tan^2 x = 93 \]
\[ \sum_{\text{cyc}} \cot x = -7 \]
Find the value of $\tan(x+y+z)$.",-1
1986-5::1986_prompt03_s01,"Let $d=2$, $e=2$, $a=8$, $k=24$, $c_1=33$, and $c_2=5$ be fixed integers. We are looking for positive integers $n$ that satisfy the property that $n+k$ divides both $n^d+c_1$ and $(n+a)^e+c_2$. Find the largest such positive integer $n$.",63
1986-5::1986_prompt03_s02,"Let $d=2$, $e=2$, $a=9$, $k=17$, $c_1=26$, and $c_2=6$ be fixed integers. We are looking for positive integers $n$ that satisfy the property that $n+k$ divides both $n^d+c_1$ and $(n+a)^e+c_2$. Find the largest such positive integer $n$.",18
1986-5::1986_prompt03_s03,"Let $d=3$, $e=2$, $a=6$, $k=27$, $c_1=48$, and $c_2=18$ be fixed integers. We are looking for positive integers $n$ that satisfy the property that $n+k$ divides both $n^d+c_1$ and $(n+a)^e+c_2$. Find the largest such positive integer $n$.",24
1986-5::1986_prompt03_s04,"Let $d=2$, $e=3$, $a=4$, $k=25$, $c_1=23$, and $c_2=27$ be fixed integers. We are looking for positive integers $n$ that satisfy the property that $n+k$ divides both $n^d+c_1$ and $(n+a)^e+c_2$. Find the largest such positive integer $n$.",137
1986-5::1986_prompt03_s05,"Let $d=3$, $e=3$, $a=4$, $k=16$, $c_1=46$, and $c_2=3$ be fixed integers. We are looking for positive integers $n$ that satisfy the property that $n+k$ divides both $n^d+c_1$ and $(n+a)^e+c_2$. Find the largest such positive integer $n$.",59
1986-6::1986_prompt02_s01,"The integers from 1 to `n` are written on a board. A calculator is used to find their sum. However, in the process, one integer `p` is added twice, and another integer `q` is omitted from the sum. The incorrect sum displayed by the calculator is 21793. Given that the sum of the two integers involved in the error is `p+q=219`, what is the value of `p`, the integer that was added twice?",138
1986-6::1986_prompt02_s02,"The integers from 1 to `n` are written on a board. A calculator is used to find their sum. However, in the process, one integer `p` is added twice, and another integer `q` is omitted from the sum. The incorrect sum displayed by the calculator is 24464. Given that the sum of the two integers involved in the error is `p+q=226`, what is the value of `p`, the integer that was added twice?",190
1986-6::1986_prompt02_s03,"The integers from 1 to `n` are written on a board. A calculator is used to find their sum. However, in the process, one integer `p` is added twice, and another integer `q` is omitted from the sum. The incorrect sum displayed by the calculator is 19861. Given that the sum of the two integers involved in the error is `p+q=197`, what is the value of `p`, the integer that was added twice?",79
1986-6::1986_prompt02_s04,"The integers from 1 to `n` are written on a board. A calculator is used to find their sum. However, in the process, one integer `p` is added twice, and another integer `q` is omitted from the sum. The incorrect sum displayed by the calculator is 6617. Given that the sum of the two integers involved in the error is `p+q=96`, what is the value of `p`, the integer that was added twice?",79
1986-6::1986_prompt02_s05,"The integers from 1 to `n` are written on a board. A calculator is used to find their sum. However, in the process, one integer `p` is added twice, and another integer `q` is omitted from the sum. The incorrect sum displayed by the calculator is 8547. Given that the sum of the two integers involved in the error is `p+q=133`, what is the value of `p`, the integer that was added twice?",17
1986-7::1986_prompt01_s01,"Let $S$ be the increasing sequence of all positive integers whose base-6 representation consists only of digits from the set $D=\{0,1,3,5\}$. If the integer $775$ is the $N^{\text{th}}$ term of $S$, what is the value of $N$?",169
1986-7::1986_prompt01_s02,"Let $S$ be the increasing sequence of all positive integers whose base-8 representation consists only of digits from the set $D=\{2,3,5\}$. If the integer $234$ is the $N^{\text{th}}$ term of $S$, what is the value of $N$?",28
1986-7::1986_prompt01_s03,"Let $S$ be the increasing sequence of all positive integers whose base-9 representation consists only of digits from the set $D=\{1,2,3,4,5,6,8\}$. If the integer $704$ is the $N^{\text{th}}$ term of $S$, what is the value of $N$?",387
1986-7::1986_prompt01_s04,"Let $S$ be an increasing sequence of all positive integers whose base-10 representation consists only of digits from the set $D=\{1,2,3,4,5,6,8,9\}$. If the integer 839 is the $N^{\mbox{th}}$ term of $S$, what is the value of $N$?",480
1986-7::1986_prompt01_s05,"Let $S$ be the increasing sequence of all positive integers whose base-7 representation consists only of digits from the set $D=\{0,1,4,5\}$. If the integer $1939$ is the $N^{\text{th}}$ term of $S$, what is the value of $N$?",232
1986-8::1986_prompt01_s01,"Let $a=3$ and $m=2$ be integers greater than one. Let $B$ be a product of $m$ distinct prime numbers, and let $N = B^a$. Let $D$ be the set of all positive divisors of $N$. Define the sums $S_1 = \sum_{d \in D} \log_B(d)$ and $S_2 = \sum_{d_1 \in D, d_2 \in D} \log_B(\gcd(d_1, d_2))$. Compute the value of $3 \cdot \frac{S_2}{S_1}$.",28
1986-8::1986_prompt01_s02,"Let $a=4$ and $m=3$ be integers greater than one. Let $B$ be a product of $m$ distinct prime numbers, and let $N = B^a$. Let $D$ be the set of all positive divisors of $N$. Define the sums $S_1 = \sum_{d \in D} \log_B(d)$ and $S_2 = \sum_{d_1 \in D, d_2 \in D} \log_B(\gcd(d_1, d_2))$. Compute the value of $3 \cdot \frac{S_2}{S_1}$.",225
1986-8::1986_prompt01_s03,"Let $a=4$ and $m=4$ be integers greater than one. Let $B$ be a product of $m$ distinct prime numbers, and let $N = B^a$. Let $D$ be the set of all positive divisors of $N$. Define the sums $S_1 = \sum_{d \in D} \log_B(d)$ and $S_2 = \sum_{d_1 \in D, d_2 \in D} \log_B(\gcd(d_1, d_2))$. Compute the value of $3 \cdot \frac{S_2}{S_1}$.",1125
1986-8::1986_prompt01_s04,"Let $a=3$ and $m=5$ be integers greater than one. Let $B$ be a product of $m$ distinct prime numbers, and let $N = B^a$. Let $D$ be the set of all positive divisors of $N$. Define the sums $S_1 = \sum_{d \in D} \log_B(d)$ and $S_2 = \sum_{d_1 \in D, d_2 \in D} \log_B(\gcd(d_1, d_2))$. Compute the value of $3 \cdot \frac{S_2}{S_1}$.",1792
1986-8::1986_prompt01_s05,"Let $a=4$ and $m=3$ be integers greater than one. Let $B$ be a product of $m$ distinct prime numbers, and let $N = B^a$. Let $D$ be the set of all positive divisors of $N$. Define the sums $S_1 = \sum_{d \in D} \log_B(d)$ and $S_2 = \sum_{d_1 \in D, d_2 \in D} \log_B(\gcd(d_1, d_2))$. Compute the value of $3 \cdot \frac{S_2}{S_1}$.",225
1986-9::1986_prompt03_s01,"In $\triangle ABC$, the side lengths are $BC=110$, $AC=132$, and $AB=165$. An interior point $P$ is chosen. Three line segments are drawn through $P$, each parallel to a side of $\triangle ABC$. The lengths of the segments parallel to sides $BC$, $AC$, and $AB$ are in the ratio $2:1:4$, respectively. What is the sum of the lengths of these three segments?",280
1986-9::1986_prompt03_s02,"In $\triangle ABC$, the side lengths are $BC=165$, $AC=297$, and $AB=135$. An interior point $P$ is chosen. Three line segments are drawn through $P$, each parallel to a side of $\triangle ABC$. The lengths of the segments parallel to sides $BC$, $AC$, and $AB$ are in the ratio $4:2:4$, respectively. What is the sum of the lengths of these three segments?",330
1986-9::1986_prompt03_s03,"In $\triangle ABC$, the side lengths are $BC=120$, $AC=200$, and $AB=150$. An interior point $P$ is chosen. Three line segments are drawn through $P$, each parallel to a side of $\triangle ABC$. The lengths of the segments parallel to sides $BC$, $AC$, and $AB$ are in the ratio $1:4:2$, respectively. What is the sum of the lengths of these three segments?",336
1986-9::1986_prompt03_s04,"In $\triangle ABC$, the side lengths are $BC=360$, $AC=315$, and $AB=280$. An interior point $P$ is chosen. Three line segments are drawn through $P$, each parallel to a side of $\triangle ABC$. The lengths of the segments parallel to sides $BC$, $AC$, and $AB$ are in the ratio $4:4:5$, respectively. What is the sum of the lengths of these three segments?",624
1986-9::1986_prompt03_s05,"In $\triangle ABC$, the side lengths are $BC=60$, $AC=84$, and $AB=105$. An interior point $P$ is chosen. Three line segments are drawn through $P$, each parallel to a side of $\triangle ABC$. The lengths of the segments parallel to sides $BC$, $AC$, and $AB$ are in the ratio $1:1:2$, respectively. What is the sum of the lengths of these three segments?",168
1987-10::1987_prompt03_s01,"In a math contest, contestants are faced with a real-world scenario. In a large hotel, there is a long escalator moving upwards.
A team of 2 contestants, all walking at an identical pace, walks up the escalator. They find that together they walked a total of 124 steps.
Another team of 2 contestants, also all walking at an identical pace, walks down the same escalator. This team walks a total of 248 steps.
It is known that the walking speed of each person in the team going down is 2 times the walking speed of each person in the team going up.
Assuming the number of visible steps on the escalator is constant, how many steps would be visible if the escalator were stationary?",93
1987-10::1987_prompt03_s02,"In a math contest, contestants are faced with a real-world scenario. In a large hotel, there is a long escalator moving upwards.
A team of 3 contestants, all walking at an identical pace, walks up the escalator. They find that together they walked a total of 156 steps.
Another team of 2 contestants, also all walking at an identical pace, walks down the same escalator. This team walks a total of 5096 steps.
It is known that the walking speed of each person in the team going down is 3 times the walking speed of each person in the team going up.
Assuming the number of visible steps on the escalator is constant, how many steps would be visible if the escalator were stationary?",196
1987-10::1987_prompt03_s03,"In a math contest, contestants are faced with a real-world scenario. In a large hotel, there is a long escalator moving upwards.
A team of 3 contestants, all walking at an identical pace, walks up the escalator. They find that together they walked a total of 141 steps.
Another team of 2 contestants, also all walking at an identical pace, walks down the same escalator. This team walks a total of 17296 steps.
It is known that the walking speed of each person in the team going down is 4 times the walking speed of each person in the team going up.
Assuming the number of visible steps on the escalator is constant, how many steps would be visible if the escalator were stationary?",230
1987-10::1987_prompt03_s04,"In a math contest, contestants are faced with a real-world scenario. In a large hotel, there is a long escalator moving upwards.
A team of 5 contestants, all walking at an identical pace, walks up the escalator. They find that together they walked a total of 650 steps.
Another team of 4 contestants, also all walking at an identical pace, walks down the same escalator. This team walks a total of 1300 steps.
It is known that the walking speed of each person in the team going down is 4 times the walking speed of each person in the team going up.
Assuming the number of visible steps on the escalator is constant, how many steps would be visible if the escalator were stationary?",250
1987-10::1987_prompt03_s05,"In a math contest, contestants are faced with a real-world scenario. In a large hotel, there is a long escalator moving upwards.
A team of 3 contestants, all walking at an identical pace, walks up the escalator. They find that together they walked a total of 90 steps.
Another team of 5 contestants, also all walking at an identical pace, walks down the same escalator. This team walks a total of 8700 steps.
It is known that the walking speed of each person in the team going down is 2 times the walking speed of each person in the team going up.
Assuming the number of visible steps on the escalator is constant, how many steps would be visible if the escalator were stationary?",87
1987-11::1987_prompt01_s01,"Two number theorists, Alice and Bob, are studying sums of consecutive integers. Alice is investigating the integer N1 = 7^7 · 11^3, and Bob is investigating N2 = 7^3 · 11^7. For a given integer N, let K(N) be the set of all positive integers k such that N can be expressed as the sum of k consecutive positive integers. Alice and Bob each create a list of the elements of K(N1) and K(N2), respectively. Find the largest integer that appears on both of their lists.",41503
1987-11::1987_prompt01_s02,"Two number theorists, Alice and Bob, are studying sums of consecutive integers. Alice is investigating the integer $N_1=3^6\cdot 11^3$, and Bob is investigating $N_2=3^3\cdot 11^6$. For a given integer $N$, let $\mathcal{K}(N)$ be the set of all positive integers $k$ such that $N$ can be expressed as the sum of $k$ consecutive positive integers. Alice and Bob each create a list of the elements of $\mathcal{K}(N_1)$ and $\mathcal{K}(N_2)$, respectively. Find the largest integer that appears on both of their lists.",1331
1987-11::1987_prompt01_s04,"Two number theorists, Alice and Bob, are studying sums of consecutive integers. Alice is investigating the integer $N_1 = 11^{11}\cdot 3$, and Bob is investigating $N_2 = 11^{5}\cdot 3^{13}$. For a given integer $N$, they are interested in the set $\mathcal{K}(N)$, which contains all positive integers $k$ such that $N$ can be expressed as the sum of $k$ consecutive positive integers. Alice and Bob each create a list of the elements of $\mathcal{K}(N_1)$ and $\mathcal{K}(N_2)$, respectively. Find the largest integer that appears on both of their lists.",483153
1987-11::1987_prompt01_s05,"Let K(N) be the set of all positive integers k such that N can be written as the sum of k consecutive positive integers. Alice studies N1 = 11^3 * 3^12, and Bob studies N2 = 11^8 * 3^2. They each list the elements of K(N1) and K(N2), respectively. Find the largest integer that appears on both lists.",23958
1987-11::1987_prompt03_s05,"Let $N$ be the binomial coefficient $\binom{8616291363904}{1}$. A positive integer $k$ is called 'representable' if $N$ can be expressed as the sum of $k$ consecutive positive odd integers. Find the largest representable integer $k$. If no such $k$ exists, the answer is 0.",2935352
1987-12::1987_prompt01_s01,"Let $k=5$ be an odd integer and $K=629$ be an integer, both greater than 2. Find the smallest positive integer $n$ that is a perfect square, for which there exists another perfect square $m$ such that the $k$-th root of $m$ is strictly between $n$ and $n + 1/629$.",49
1987-12::1987_prompt01_s02,"Let $k=5$ be an odd integer and $K=1785$ be an integer, both greater than 2. Find the smallest positive integer $n$ that is a perfect square, for which there exists another perfect square $m$ such that the $k$-th root of $m$ is strictly between $n$ and $n + 1/1785$.",81
1987-12::1987_prompt01_s03,"Let $k=5$ be an odd integer and $K=2488$ be an integer, both greater than 2. Find the smallest positive integer $n$ that is a perfect square, for which there exists another perfect square $m$ such that the $k$-th root of $m$ is strictly between $n$ and $n + 1/2488$.",100
1987-12::1987_prompt01_s04,"Let $k=3$ be an odd integer and $K=137$ be an integer, both greater than 2. Find the smallest positive integer $n$ that is a perfect square, for which there exists another perfect square $m$ such that the $k$-th root of $m$ is strictly between $n$ and $n + 1/137$.",8464
1987-12::1987_prompt01_s05,"Let $k=5$ be an odd integer and $K=2283$ be an integer, both greater than 2. Find the smallest positive integer $n$ that is a perfect square, for which there exists another perfect square $m$ such that the $k$-th root of $m$ is strictly between $n$ and $n + 1/2283$.",100
1987-14::1987_prompt01_s04,"Let $S$ be the value of the expression
\[ S = \frac{3(2^{20}-1)}{2^{15}+2^{10}+2^5+1}. \]
What is the sum of the distinct prime factors of $S$?",34
1987-14::1987_prompt01_s05,"Let \(S\) be the value of the expression
\[
S=\frac{(2^2-1)(3^2-1)\cdots(22^2-1)}{(1\cdot2\cdot3\cdots21)^2}.
\]
What is the sum of the distinct prime factors of \(S\)?",34
1987-14::1987_prompt04_s01,"Let $f(m) = m^4 + 16m^2 + 256$. For the parameters $c=4$, $n=11$, $A=16$, and $B=256$, compute the integer value of the expression: \[
\frac{\prod_{k=1}^11 f(2ck)}{\prod_{k=1}^11 f(c(2k-1))}
\]",507
