variant_id,question,answer
18_prompt07_s04,"Let vectors v_1, v_2, ..., v_90 in R^4 satisfy sum_{k=1}^90 v_k = 0 and sum_{k=1}^90 ||v_k||^2 = 164. Determine the minimum possible value of max_{1 <= i < j <= n} ||v_i - v_j||. You may assume n is a multiple of (p+1).

After solving the above problem, please output your final answer in the following format:
### The final answer is: \boxed{<your answer>}",2.13437474581
18_prompt07_s05,"Let vectors \(v_1, v_2, \ldots, v_{24}\in \mathbb{R}^5\) satisfy \(\sum_{k=1}^{24} v_k = 0\) and \(\sum_{k=1}^{24} \|v_k\|^2 = 33\). Determine the minimum possible value of \(\max_{1 \le i < j \le 24} \|v_i - v_j\|\). Give your answer as a decimal rounded to 11 decimal places.",1.81659021246
19_prompt01_s01,"Let n = 26 and let a_1 < a_2 < \cdots < a_26 be positive integers satisfying a_1 \ge 1 and a_{i+1} - a_i \ge 1 for all 1 \le i < n. Suppose the total sum is
\[\sum_{i=1}^26 a_i = 899.\]
For 1 \le k \le n define
\[b_k = \min\!\Big(\sum_{i=1}^{k} a_i,\; \sum_{i=k+1}^26 a_i\Big),\]
and set b_n = 0. Let
\[S = \max(b_1, b_2, \ldots, b_n).\]
Determine the minimum possible value of S over all sequences (a_i) obeying the above constraints. Give your answer as a single exact integer.",300
19_prompt01_s02,"Let n = 37 and let a_1 < a_2 < \cdots < a_37 be positive integers satisfying a_1 \ge 6 and a_{i+1} - a_i \ge 1 for all 1 \le i < n. Suppose the total sum is
\[\sum_{i=1}^37 a_i = 2414.\]
For 1 \le k \le n define
\[b_k = \min\!\Big(\sum_{i=1}^{k} a_i,\; \sum_{i=k+1}^37 a_i\Big),\]
and set b_n = 0. Let
\[S = \max(b_1, b_2, \ldots, b_n).\]
Determine the minimum possible value of S over all sequences (a_i) obeying the above constraints. Give your answer as a single exact integer.",805
19_prompt01_s03,"Let n = 10 and let a_1 < a_2 < \cdots < a_10 be positive integers satisfying a_1 \ge 2 and a_{i+1} - a_i \ge 2 for all 1 \le i < n. Suppose the total sum is
\[\sum_{i=1}^10 a_i = 214.\]
For 1 \le k \le n define
\[b_k = \min\!\Big(\sum_{i=1}^{k} a_i,\; \sum_{i=k+1}^10 a_i\Big),\]
and set b_n = 0. Let
\[S = \max(b_1, b_2, \ldots, b_n).\]
Determine the minimum possible value of S over all sequences (a_i) obeying the above constraints. Give your answer as a single exact integer.",72
19_prompt01_s04,"Let n = 43 and let a_1 < a_2 < \cdots < a_43 be positive integers satisfying a_1 \ge 4 and a_{i+1} - a_i \ge 1 for all 1 \le i < n. Suppose the total sum is
\[\sum_{i=1}^43 a_i = 2951.\]
For 1 \le k \le n define
\[b_k = \min\!\Big(\sum_{i=1}^{k} a_i,\; \sum_{i=k+1}^43 a_i\Big),\]
and set b_n = 0. Let
\[S = \max(b_1, b_2, \ldots, b_n).\]
Determine the minimum possible value of S over all sequences (a_i) obeying the above constraints. Give your answer as a single exact integer.",984
19_prompt01_s05,"Let n = 21 and let a_1 < a_2 < \cdots < a_21 be positive integers satisfying a_1 \ge 6 and a_{i+1} - a_i \ge 2 for all 1 \le i < n. Suppose the total sum is
\[\sum_{i=1}^21 a_i = 1366.\]
For 1 \le k \le n define
\[b_k = \min\!\Big(\sum_{i=1}^{k} a_i,\; \sum_{i=k+1}^21 a_i\Big),\]
and set b_n = 0. Let
\[S = \max(b_1, b_2, \ldots, b_n).\]
Determine the minimum possible value of S over all sequences (a_i) obeying the above constraints. Give your answer as a single exact integer.",456
2_prompt01_s01,"For the given integer 11 >= 5, define S(k) as follows. Consider all ordered quadruples (p, a, q, b) where p and q are distinct odd primes and a, b are positive integers, such that p^{a} + q^{b} is a perfect power and equals 2^11. For each such quadruple, form the product a*b. Let S(k) be the sum of these products over all valid ordered quadruples. Compute S(k).",98
2_prompt01_s03,"For the given integer 9 >= 5, define S(k) as follows. Consider all ordered quadruples (p, a, q, b) where p and q are distinct odd primes and a, b are positive integers, such that p^{a} + q^{b} is a perfect power and equals 2^9. For each such quadruple, form the product a*b. Let S(k) be the sum of these products over all valid ordered quadruples. Compute S(k).",72
2_prompt01_s05,"For the given integer 10 >= 5, define S(k) as follows. Consider all ordered quadruples (p, a, q, b) where p and q are distinct odd primes and a, b are positive integers, such that p^{a} + q^{b} is a perfect power and equals 2^10. For each such quadruple, form the product a*b. Let S(k) be the sum of these products over all valid ordered quadruples. Compute S(k).",50
2_prompt03_s01,"Let p be the prime 13 and let u = 612, v = 1 be coprime positive integers with 13 not dividing u or v. For nonnegative integers a, b and integers k >= 2, define E(a, b) = u * 13^a + v * 13^b. Determine the number of ordered triples (a, b, k) with 0 <= a <= 10, 0 <= b <= 13, and 2 <= k <= 4 such that E(a, b) is a perfect k-th power. Output this count as a single integer.",15
2_prompt03_s02,"Let p be the prime 3 and let u = 13, v = 1 be coprime positive integers with 3 not dividing u or v. For nonnegative integers a, b and integers k >= 2, define E(a, b) = u * 3^a + v * 3^b. Determine the number of ordered triples (a, b, k) with 0 <= a <= 11, 0 <= b <= 17, and 2 <= k <= 5 such that E(a, b) is a perfect k-th power. Output this count as a single integer.",18
20_prompt05_s01,"A school organizes students into 4 disjoint classes. Knowing is mutual and only occurs between students in different classes (there may be acquaintances and non-acquaintances between any two students in different classes). The following uniform intersection property holds:
- For any two students u and v chosen from two distinct classes, and for any third class, there are exactly 162 students in that third class who know both u and v, and exactly 72 students in that third class who know neither u nor v.
- Additionally, there is a regularity condition: every student knows exactly the same number d of students in each other class (d is the same for all students and for all target classes), but d is not given.
Determine the total number of students across all classes.",1800
20_prompt05_s02,"A school organizes students into 3 disjoint classes. Knowing is mutual and only occurs between students in different classes (there may be acquaintances and non-acquaintances between any two students in different classes). The following uniform intersection property holds:
- For any two students u and v chosen from two distinct classes, and for any third class, there are exactly 306 students in that third class who know both u and v, and exactly 34 students in that third class who know neither u nor v.
- Additionally, there is a regularity condition: every student knows exactly the same number d of students in each other class (d is the same for all students and for all target classes), but d is not given.
Determine the total number of students across all classes.",1632
20_prompt05_s03,"A school organizes students into 5 disjoint classes. Knowing is mutual and only occurs between students in different classes (there may be acquaintances and non-acquaintances between any two students in different classes). The following uniform intersection property holds:
- For any two students u and v chosen from two distinct classes, and for any third class, there are exactly 24 students in that third class who know both u and v, and exactly 384 students in that third class who know neither u nor v.
- Additionally, there is a regularity condition: every student knows exactly the same number d of students in each other class (d is the same for all students and for all target classes), but d is not given.
Determine the total number of students across all classes.",3000
20_prompt05_s04,"A school organizes students into 6 disjoint classes. Knowing is mutual and only occurs between students in different classes (there may be acquaintances and non-acquaintances between any two students in different classes). The following uniform intersection property holds:
- For any two students u and v chosen from two distinct classes, and for any third class, there are exactly 90 students in that third class who know both u and v, and exactly 10 students in that third class who know neither u nor v.
- Additionally, there is a regularity condition: every student knows exactly the same number d of students in each other class (d is the same for all students and for all target classes), but d is not given.
Determine the total number of students across all classes.",960
20_prompt05_s05,"A school organizes students into 7 disjoint classes. Knowing is mutual and only occurs between students in different classes (there may be acquaintances and non-acquaintances between any two students in different classes). The following uniform intersection property holds:
- For any two students u and v chosen from two distinct classes, and for any third class, there are exactly 32 students in that third class who know both u and v, and exactly 98 students in that third class who know neither u nor v.
- Additionally, there is a regularity condition: every student knows exactly the same number d of students in each other class (d is the same for all students and for all target classes), but d is not given.
Determine the total number of students across all classes.",1694
21_prompt01_s01,"In a math contest, positive integers x, y, z satisfy the system:
1) x^2 - 3 y^4 = z,
2) 3 z^4 + \dfrac{\displaystyle\sum_{k=1z+1}^{(1+1)z} \frac{2}{k}}{\displaystyle\sum_{k=0}^{z-1} \frac{1}{\left(k+1z+1\right)\left((1+1)z-k\right)}} = \dfrac{\displaystyle\sum_{i=1\cdot300129581589202302+1}^{(1+1)\cdot300129581589202302} \frac{2}{i}}{\displaystyle\sum_{i=0}^{300129581589202302-1} \frac{1}{\left(i+1\cdot300129581589202302+1\right)\left((1+1)\cdot300129581589202302-i\right)}}.
Find the maximum possible value of x + y + z.
After solving the above problem, please output your final answer in the following format:
### The final answer is: $\boxed{<your answer>}$",23570
21_prompt02_s01,"Let x, y, z be integers satisfying all of the following.
1) x^2 - 17 y^4 = z.
2) For fixed integers p ≥ 2 and r ≥ 1, define for each positive integer n the two finite sums
   S_{p,r}(n) = \sum_{k=0}^{n-1} \left( \frac{1}{k+n+ r} + \frac{1}{p n - k} \right),
   T_{p,r}(n) = \sum_{k=0}^{n-1} \frac{1}{(k+n+ r)(p n - k)}.
   These sums are well-defined for all positive integers n.
   With p = 2, r = 1, and K = 2, suppose
   (2+1)\,2\, z^4 + \frac{S_{2,1}(z)}{T_{2,1}(z)} = \frac{S_{2,1}(11219783456421)}{T_{2,1}(11219783456421)}.
3) Similarly, with p = 3, r = 2, and K = 3, suppose
   (3+1)\,3\, x^4 + \frac{S_{3,2}(x)}{T_{3,2}(x)} = \frac{S_{3,2}(25509222)}{T_{3,2}(25509222)}.
Find the maximum possible value of x + y + z.",1596
21_prompt02_s02,"Let x, y, z be integers satisfying all of the following.
1) x^2 - 3 y^4 = z.
2) For fixed integers p ≥ 2 and r ≥ 1, define for each positive integer n the two finite sums
   S_{p,r}(n) = \sum_{k=0}^{n-1} \left( \frac{1}{k+n+ r} + \frac{1}{p n - k} \right),
   T_{p,r}(n) = \sum_{k=0}^{n-1} \frac{1}{(k+n+ r)(p n - k)}.
   These sums are well-defined for all positive integers n.
   With p = 3, r = 2, and K = 2, suppose
   (3+1)\,2\, z^4 + \frac{S_{3,2}(z)}{T_{3,2}(z)} = \frac{S_{3,2}(2458914798015)}{T_{3,2}(2458914798015)}.
3) Similarly, with p = 2, r = 1, and K = 1, suppose
   (2+1)\,1\, x^4 + \frac{S_{2,1}(x)}{T_{2,1}(x)} = \frac{S_{2,1}(1679652)}{T_{2,1}(1679652)}.
Find the maximum possible value of x + y + z.",1092
21_prompt02_s03,"Let x, y, z be integers satisfying all of the following.
1) x^2 - 19 y^4 = z.
2) For fixed integers p ≥ 2 and r ≥ 1, define for each positive integer n the two finite sums
   S_{p,r}(n) = \sum_{k=0}^{n-1} \left( \frac{1}{k+n+ r} + \frac{1}{p n - k} \right),
   T_{p,r}(n) = \sum_{k=0}^{n-1} \frac{1}{(k+n+ r)(p n - k)}.
   These sums are well-defined for all positive integers n.
   With p = 2, r = 2, and K = 2, suppose
   (2+1)\,2\, z^4 + \frac{S_{2,2}(z)}{T_{2,2}(z)} = \frac{S_{2,2}(7190610370659)}{T_{2,2}(7190610370659)}.
3) Similarly, with p = 4, r = 2, and K = 2, suppose
   (4+1)\,2\, x^4 + \frac{S_{4,2}(x)}{T_{4,2}(x)} = \frac{S_{4,2}(17006166)}{T_{4,2}(17006166)}.
Find the maximum possible value of x + y + z.",1434
21_prompt02_s04,"Let x, y, z be integers satisfying all of the following.
1) x^2 - 26 y^4 = z.
2) For fixed integers p ≥ 2 and r ≥ 1, define for each positive integer n the two finite sums
   S_{p,r}(n) = \sum_{k=0}^{n-1} \left( \frac{1}{k+n+ r} + \frac{1}{p n - k} \right),
   T_{p,r}(n) = \sum_{k=0}^{n-1} \frac{1}{(k+n+ r)(p n - k)}.
   These sums are well-defined for all positive integers n.
   With p = 4, r = 2, and K = 1, suppose
   (4+1)\,1\, z^4 + \frac{S_{4,2}(z)}{T_{4,2}(z)} = \frac{S_{4,2}(18339660144)}{T_{4,2}(18339660144)}.
3) Similarly, with p = 3, r = 3, and K = 1, suppose
   (3+1)\,1\, x^4 + \frac{S_{3,3}(x)}{T_{3,3}(x)} = \frac{S_{3,3}(614684)}{T_{3,3}(614684)}.
Find the maximum possible value of x + y + z.",398
22_prompt05_s01,"Let nonnegative reals \(x_1, x_2\) and a nonnegative real \(c\) satisfy \(x_1+x_2+c>\sqrt{13}\) and \(x_1+x_2>0\). Determine the minimum value, correct to 10 decimal places, of

\[
\frac{\left(\prod_{i=1}^{2}(10+x_i^2)\right)\left(49+6(3c)^2+4(3c)\sqrt{3+3(3c)^2}\right)}{\left(7\sqrt{3}(3c)+14\sqrt{1+(3c)^2}\right)(x_1+x_2)}.
\]",90.4176920326
22_prompt05_s02,"Let nonnegative reals \(x_1,x_2,x_3\) and a nonnegative real \(c\) satisfy \(x_1+x_2+x_3>0\) and \(x_1+x_2+x_3+c>\sqrt{13}\). Determine the minimum value of

\[
\frac{\left(\prod_{i=1}^3 (8+x_i^2)\right)\left(49+6(6c)^2+4(6c)\sqrt{3+3(6c)^2}\right)}{\left(7\sqrt{3}(6c)+14\sqrt{1+(6c)^2}\right)(x_1+x_2+x_3)}.
\]",\(\displaystyle \frac{119808\sqrt{10}}{875}\approx 432.989899325\)
22_prompt05_s03,"Let nonnegative reals \(x_1,x_2,\dots,x_4,c\) satisfy \(x_1+x_2+\cdots+x_4>0\) and \(x_1+x_2+\cdots+x_4+c>\sqrt{13}\). Determine the minimum value of

\[
\frac{\left(\prod_{i=1}^4 (10+x_i^2)\right)\left(49+6(7c)^2+4(7c)\sqrt{3+3(7c)^2}\right)}{\left(7\sqrt{3}(7c)+14\sqrt{1+(7c)^2}\right)\left(x_1+x_2+\cdots+x_4\right)}.
\]",\(\frac{13312000\sqrt{70}}{16807}\approx 6626.7735308\)
22_prompt05_s05,"Let nonnegative reals x_1, x_2, ..., x_5 and a nonnegative real c satisfy x_1 + x_2 + ... + x_5 > 0 and x_1 + x_2 + ... + x_5 + c > \sqrt{13}. Determine the minimum value of

  [ (\prod_{i=1}^5 (5 + x_i^2)) * (49 + 6(7c)^2 + 4(7c)\sqrt{3 + 3(7c)^2}) ]
  / [ (7\sqrt{3}(7c) + 14\sqrt{1 + (7c)^2}) * (x_1 + x_2 + ... + x_5) ].","\(\displaystyle \frac{162500000\sqrt5}{137781} \approx 2637.23623971\), attained at \(x_1=\cdots=x_5=\frac{\sqrt5}{3}\) and \(c=\frac{\sqrt3}{7}\)."
22_prompt06_s04,"Let x, y, c be nonnegative real numbers with x + y > 0 satisfying x + y + c = 9.674040087505999. Define lambda = 2/5. Find the minimum value of the expression
E = ((64 + x^2)(64 + y^2)(sqrt(1 + c^2) - lambda*c)) / (x + y).
Give your final answer rounded to 9 decimal places.",722.466491341
23_prompt03_s01,"Let p=1901 be a prime with p ≡ 5 (mod 8). Define sequences (r_n) and (s_n) by r_0=1, s_0=0 and r_{n+1}=2 r_n + 3 s_n, s_{n+1}=r_n + 2 s_n, so that r_n + s_n\sqrt{3} = (2+\sqrt{3})^n. For the upper bound B=1297, consider all integer triples (x, y, n) with n odd and 1 ≤ n ≤ B that satisfy the Diophantine constraint x^3 + 1 = 2 p y^2 together with congruences r_n ≡ 2 (mod 8) and s_n ≡ -1 (mod p). Let V be the maximum possible value of x + y + n over all such triples. Determine V exactly (you may express it as an integer).",1266
23_prompt03_s02,"Let p=557 be a prime with p ≡ 5 (mod 8). Define sequences (r_n) and (s_n) by r_0=1, s_0=0 and r_{n+1}=2 r_n + 3 s_n, s_{n+1}=r_n + 2 s_n, so that r_n + s_n\sqrt{3} = (2+\sqrt{3})^n. For the upper bound B=1123, consider all integer triples (x, y, n) with n odd and 1 ≤ n ≤ B that satisfy the Diophantine constraint x^3 + 1 = 2 p y^2 together with congruences r_n ≡ 2 (mod 8) and s_n ≡ -1 (mod p). Let V be the maximum possible value of x + y + n over all such triples. Determine V exactly (you may express it as an integer).",1114
23_prompt03_s03,"Let p=277 be a prime with p ≡ 5 (mod 8). Define sequences (r_n) and (s_n) by r_0=1, s_0=0 and r_{n+1}=2 r_n + 3 s_n, s_{n+1}=r_n + 2 s_n, so that r_n + s_n\sqrt{3} = (2+\sqrt{3})^n. For the upper bound B=2747, consider all integer triples (x, y, n) with n odd and 1 ≤ n ≤ B that satisfy the Diophantine constraint x^3 + 1 = 2 p y^2 together with congruences r_n ≡ 2 (mod 8) and s_n ≡ -1 (mod p). Let V be the maximum possible value of x + y + n over all such triples. Determine V exactly (you may express it as an integer).",2714
23_prompt03_s04,"Let p=101 be a prime with p ≡ 5 (mod 8). Define sequences (r_n) and (s_n) by r_0=1, s_0=0 and r_{n+1}=2 r_n + 3 s_n, s_{n+1}=r_n + 2 s_n, so that r_n + s_n\sqrt{3} = (2+\sqrt{3})^n. For the upper bound B=2565, consider all integer triples (x, y, n) with n odd and 1 ≤ n ≤ B that satisfy the Diophantine constraint x^3 + 1 = 2 p y^2 together with congruences r_n ≡ 2 (mod 8) and s_n ≡ -1 (mod p). Let V be the maximum possible value of x + y + n over all such triples. Determine V exactly (you may express it as an integer).",2548
23_prompt03_s05,"Let p=1301 be a prime with p ≡ 5 (mod 8). Define sequences (r_n) and (s_n) by r_0=1, s_0=0 and r_{n+1}=2 r_n + 3 s_n, s_{n+1}=r_n + 2 s_n, so that r_n + s_n\sqrt{3} = (2+\sqrt{3})^n. For the upper bound B=2612, consider all integer triples (x, y, n) with n odd and 1 ≤ n ≤ B that satisfy the Diophantine constraint x^3 + 1 = 2 p y^2 together with congruences r_n ≡ 2 (mod 8) and s_n ≡ -1 (mod p). Let V be the maximum possible value of x + y + n over all such triples. Determine V exactly (you may express it as an integer).",2602
24_prompt02_s01,"Real numbers a_1, a_2, ..., a_7 satisfy the two constraints: (i) sum_{k=1}^7 |a_k| = 270, and (ii) sum_{k=1}^7 k|a_k| = 450. Determine the minimum possible value of sum_{k=1}^7 a_k^2.",28350
24_prompt02_s02,"Real numbers a_1, a_2, ..., a_22 satisfy the two constraints: (i) \(\sum_{k=1}^{22} |a_k| = 72\), and (ii) \(\sum_{k=1}^{22} k|a_k| = 120\). Determine the minimum possible value of \(\sum_{k=1}^{22} a_k^2\).",2016
24_prompt02_s03,"Real numbers a_1, a_2, ..., a_22 satisfy the two constraints: (i) sum_{k=1}^{22} |a_k| = 180; and (ii) sum_{k=1}^{22} k|a_k| = 360. Determine the minimum possible value of sum_{k=1}^{22} a_k^2.",9720
24_prompt02_s04,"Let 8 and 5 be integers with 8 >= 5 >= 2. Real numbers a_1, a_2, ..., a_8 satisfy the two constraints: (i) the sum of absolute values equals 600.0, that is, sum_{k=1}^n |a_k| = 600.0; and (ii) the weighted sum of absolute values equals 1400.0, that is, sum_{k=1}^n k*|a_k| = 1400.0. Determine the minimum possible value of sum_{k=1}^n a_k^2.",88000
24_prompt02_s05,"Let n=16. Real numbers a_1, a_2, ..., a_16 satisfy the two constraints: (i) sum_{k=1}^{16} |a_k| = 126, and (ii) sum_{k=1}^{16} k|a_k| = 336. Determine the minimum possible value of sum_{k=1}^{16} a_k^2.",3276
25_prompt01_s01,"In a math contest, there are 3 distinct shift values given by the list [13, 33, 27]. For positive integers a and b with gcd(a,b)=1 and a>1, define N_i = a/b + (a + k_i)/(b + k_i) for each k_i in the list. Among all such choices of a and b that make every N_i an integer simultaneously, determine the minimal possible value of the sum N_1 + N_2 + N_3. Provide the exact integer.",1499
25_prompt01_s02,"In a math contest, there are 4 distinct shift values given by the list [38, 5, 26, 39]. For positive integers a and b with gcd(a,b)=1 and a>1, define N_i = a/b + (a + k_i)/(b + k_i) for each k_i in the list. Among all such choices of a and b that make every N_i an integer simultaneously, determine the minimal possible value of the sum N_1 + N_2 + N_3 + N_4. Provide the exact integer.",59739
25_prompt01_s03,"In a math contest, there are 4 distinct shift values given by the list [15, 21, 35, 10]. For positive integers a and b with gcd(a,b)=1 and a>1, define N_i = a/b + (a + k_i)/(b + k_i) for each k_i in the list. Among all such choices of a and b that make every N_i an integer simultaneously, determine the minimal possible value of the sum N_1 + N_2 + N_3 + N_4. Provide the exact integer.",6703
25_prompt03_s01,"In a number theory round, fix integers k=5 and m=4 with m \ge 3. For positive integers a and b, define the Engel-type sum
S(a,b) = \sum_{i=0}^{m-1} \frac{a + i k}{b + i k}.
Let N be the number of ordered pairs (a,b) with 1 \le a \le 96 and 1 \le b \le 77 for which S(a,b) is an integer.
Compute N.
After solving the above problem, please summarize your final answer using the following format:
### The final answer is: <N>
The final answer should be given as precisely as possible.",84
25_prompt03_s02,"In a number theory round, fix integers k=2 and m=3 with m \ge 3. For positive integers a and b, define the Engel-type sum
S(a,b) = \sum_{i=0}^{m-1} \frac{a + i k}{b + i k}.
Let N be the number of ordered pairs (a,b) with 1 \le a \le 68 and 1 \le b \le 66 for which S(a,b) is an integer.
Compute N.
After solving the above problem, please summarize your final answer using the following format:
### The final answer is: <N>
The final answer should be given as precisely as possible.",77
26_prompt02_s01,"In a number theory contest, fix integers m=17, n=17, k=15 (each at least 2) and an upper bound U=25. Consider the ordered triples (r, s, t) of positive integers with r, s, t ≤ U that satisfy the exponential Diophantine equation 2^(m r) + 2^(n s) = 2^(k t). It is guaranteed that gcd((m n)/gcd(m, n), k) = 1 for the given parameters. Determine the exact number of such triples (r, s, t).",2
26_prompt02_s02,"In a number theory contest, fix integers m=7, n=14, k=9 (each at least 2) and an upper bound U=21. Consider the ordered triples (r, s, t) of positive integers with r, s, t ≤ U that satisfy the exponential Diophantine equation 2^(m r) + 2^(n s) = 2^(k t). It is guaranteed that gcd((m n)/gcd(m, n), k) = 1 for the given parameters. Determine the exact number of such triples (r, s, t).",1
26_prompt02_s03,"In a number theory contest, fix integers m=14, n=14, k=11 (each at least 2) and an upper bound U=35. Consider the ordered triples (r, s, t) of positive integers with r, s, t ≤ U that satisfy the exponential Diophantine equation 2^(m r) + 2^(n s) = 2^(k t). It is guaranteed that gcd((m n)/gcd(m, n), k) = 1 for the given parameters. Determine the exact number of such triples (r, s, t).",2
26_prompt02_s04,"In a number theory contest, fix integers m=2, n=13, k=7 (each at least 2) and an upper bound U=55. Consider the ordered triples (r, s, t) of positive integers with r, s, t ≤ U that satisfy the exponential Diophantine equation 2^(m r) + 2^(n s) = 2^(k t). It is guaranteed that gcd((m n)/gcd(m, n), k) = 1 for the given parameters. Determine the exact number of such triples (r, s, t).",1
26_prompt02_s05,"In a number theory contest, fix integers m=12, n=2, k=7 (each at least 2) and an upper bound U=50. Consider the ordered triples (r, s, t) of positive integers with r, s, t ≤ U that satisfy the exponential Diophantine equation 2^(m r) + 2^(n s) = 2^(k t). It is guaranteed that gcd((m n)/gcd(m, n), k) = 1 for the given parameters. Determine the exact number of such triples (r, s, t).",1
27_prompt01_s02,"Consider all integer triples (x, y, z) with x ≤ y ≤ z and |x|, |y|, |z| ≤ 20 that satisfy the Diophantine surface
x^2 + y^2 + z^2 + 3(xy + yz + zx) + 7(x + y + z) + 1 = 0,
and in addition meet the congruence filter x + 2y + 3z ≡ 3 (mod 4). How many such triples are there?",7
27_prompt01_s03,"Consider all integer triples (x, y, z) with x ≤ y ≤ z and |x|, |y|, |z| ≤ 13 that satisfy the Diophantine surface
x^2 + y^2 + z^2 + 3(xy + yz + zx) + 0(x + y + z) + 1 = 0,
and in addition meet the congruence filter x + 2y + 3z ≡ 1 (mod 2). How many such triples are there?",28
27_prompt01_s04,"Consider all integer triples (x, y, z) with x ≤ y ≤ z and |x|, |y|, |z| ≤ 23 that satisfy the Diophantine surface
x^2 + y^2 + z^2 + 3(xy + yz + zx) + 10(x + y + z) + 1 = 0,
and in addition meet the congruence filter x + 2y + 3z ≡ 0 (mod 3). How many such triples are there?",6
27_prompt01_s05,"Consider all integer triples (x, y, z) with x ≤ y ≤ z and |x|, |y|, |z| ≤ 24 that satisfy the Diophantine surface
x^2 + y^2 + z^2 + 3(xy + yz + zx) + -9(x + y + z) + 1 = 0,
and in addition meet the congruence filter x + 2y + 3z ≡ 3 (mod 4). How many such triples are there?",7
27_prompt02_s01,"Determine the number of ordered integer triples (x, y, z) satisfying the quadratic Diophantine equation
x^2 + y^2 + z^2 + 1(xy + yz + zx) + -8(x + y + z) + 22 = 0.
Your response must conclude with the line:
### The final answer is: <number>
where <number> is the exact count of such triples.",6
28_prompt07_s01,"For k ≥ 2, define f_{>h}(k) to be the product of the distinct prime factors of k that are strictly greater than 24 (by convention f_{>h}(1)=1, though 1 is not used here). Consider polynomials P(x) with rational coefficients such that all coefficients of 152881·P(x) are integers. Suppose 31 ≤ P(44) ≤ 53, and there are infinitely many positive integers n for which P(n) = f_{>h}(n). Determine the number of polynomials P(x) that satisfy these conditions.",7
28_prompt07_s02,"For k ≥ 2, define f_{>h}(k) to be the product of the distinct prime factors of k that are strictly greater than 16 (by convention f_{>h}(1)=1, though 1 is not used here). Consider polynomials P(x) with rational coefficients such that all coefficients of 169000·P(x) are integers. Suppose 23 ≤ P(11500) ≤ 43, and there are infinitely many positive integers n for which P(n) = f_{>h}(n). Determine the number of polynomials P(x) that satisfy these conditions.",9
28_prompt07_s03,"For k ≥ 2, define f_{>h}(k) to be the product of the distinct prime factors of k that are strictly greater than 28 (by convention f_{>h}(1)=1, though 1 is not used here). Consider polynomials P(x) with rational coefficients such that all coefficients of 182182·P(x) are integers. Suppose 46 ≤ P(30184) ≤ 63, and there are infinitely many positive integers n for which P(n) = f_{>h}(n). Determine the number of polynomials P(x) that satisfy these conditions.",6
28_prompt07_s04,"For k ≥ 2, define f_{>h}(k) to be the product of the distinct prime factors of k that are strictly greater than 29 (by convention f_{>h}(1)=1, though 1 is not used here). Consider polynomials P(x) with rational coefficients such that all coefficients of 4118114·P(x) are integers. Suppose 32 ≤ P(799799) ≤ 51, and there are infinitely many positive integers n for which P(n) = f_{>h}(n). Determine the number of polynomials P(x) that satisfy these conditions.",9
28_prompt07_s05,"For k ≥ 2, define f_{>h}(k) to be the product of the distinct prime factors of k that are strictly greater than 25 (by convention f_{>h}(1)=1, though 1 is not used here). Consider polynomials P(x) with rational coefficients such that all coefficients of 30576700·P(x) are integers. Suppose 27 ≤ P(2267650) ≤ 50, and there are infinitely many positive integers n for which P(n) = f_{>h}(n). Determine the number of polynomials P(x) that satisfy these conditions.",15
29_prompt02_s05,"In a math contest, 251 students explore a geometry–algebra hybrid. Let 251 be a prime greater than 100 with 251 \equiv 3 \pmod{8}. For complex numbers z_n (1 \le n \le 251), both the real and imaginary parts are nonzero. For each n, let d_n be the perpendicular distance from the point (n, |z_n|) to the line y = \tfrac{13}{8}x + 225, where \gcd(13,8)=1. A student then selects one index n at random with probability proportional to n; that is,
P[n]=\dfrac{n}{\sum_{m=1}^{251} m}.
Let p be the probability that the modulus |z_n| is a positive integer.

Suppose the following identity holds:
\[
\left(251-\sum_{i=1}^{251} i^{d_i}\right)^2+
\left(251-\sum_{i=1}^{251} i^{2d_i}\right)^2+
\left(251-\sum_{i=1}^{251} i^{3d_i}\right)^2=0.
\]

Among all choices of the complex numbers \{z_n\} consistent with the conditions, determine the maximum value of p, expressed in simplest form.",63/502
29_prompt10_s03,"Let 1373 be a prime greater than 100 with gcd(247, 11) = 1. For complex numbers z_n (1 ≤ n ≤ 1373), both the real and imaginary parts are nonzero. For each n, let d_n be the Euclidean distance from the point (n, |z_n|) to the line y = (247/11) x + 2719. Choose one complex number at random from {z_n}_{n=1}^1373; let p be the probability that its modulus is a positive integer. Suppose the following equality of power-sum constraints holds:

( 3004457/2184 - \sum_{i=1}^1373 i^{d_i} )^2 + ( 6584085145/4769856 - \sum_{i=1}^1373 i^{2 d_i} )^2 + ( 14466495343301/10417365504 - \sum_{i=1}^1373 i^{3 d_i} )^2 + ( 31935849794621137/22751526260736 - \sum_{i=1}^1373 i^{4 d_i} )^2 = 0.

Find the maximum possible value of p.

After solving the above problem, please output your final answer in the following format:
### The final answer is: $\boxed{<your answer>}$",### The final answer is: $\boxed{125/1373}$
